date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated,lat,long,price
2016-07-12,4,3.5,1649,2127.3160510314274,2,0,2,4,7,1974,0,47.52896514357932,-122.18581667641627,672748
2016-07-13,2,3.0,2597,4578.37798677255,1,0,2,2,8,2008,1991,47.50402687453604,-122.03243889426173,980044
2016-07-14,3,1.75,1238,2021.1077712691192,2,0,4,4,11,1955,2009,47.62685682357006,-122.12571877944443,527160
2016-07-15,3,3.75,1720,2196.8314309889265,1,0,4,2,6,2001,0,47.55628329656363,-122.10223411438578,669237
2016-07-16,3,3.5,2188,3049.0109569842716,2,0,1,3,9,1970,2008,47.506494370776174,-122.06624885453743,814256
2016-07-17,2,1.75,2782,3366.006423138792,1,0,1,1,12,1981,1993,47.656005863886854,-122.25934601066487,1004926
2016-07-18,3,2.0,1967,3098.0532704549464,1,0,0,4,7,2002,0,47.70399356459523,-122.37484968715421,710398
2016-07-19,2,3.0,1722,2481.4230232229766,2,0,2,1,10,2008,2014,47.525725315273334,-122.15097647867134,729638
2016-07-20,5,1.5,2940,4935.336803068329,2,0,0,2,10,2011,1991,47.6382762318759,-122.32453108350879,1114254
2016-07-21,5,3.0,1275,1833.1825638627895,2,0,0,2,6,1953,2012,47.72308860358022,-122.17238254000173,473205
2016-07-22,2,3.75,900,1295.941760285029,2,0,2,2,8,1967,1996,47.79574204630252,-122.10419590673717,384167
2016-07-23,4,3.25,2220,3983.9111209473276,1,0,1,1,8,2005,0,47.70015710339277,-122.08654467914087,843364
2016-07-24,5,3.75,1748,2164.9229418321293,2,0,2,2,11,1973,1995,47.57345186524285,-122.27926435190099,730046
2016-07-25,3,1.25,1489,2862.3285182726954,2,1,3,4,6,1962,1995,47.7149660919337,-122.19502670697227,597843
2016-07-26,2,1.5,2354,4429.783328253473,1,0,3,3,11,2011,0,47.67937882804595,-122.15161396148912,920038
2016-07-27,3,1.25,2121,3678.3309864985663,2,0,3,3,11,2003,0,47.56353978657447,-122.07220771131975,825637
2016-07-28,3,3.0,1717,2875.2491486995027,2,0,4,4,10,1964,2003,47.755333247754265,-122.09544453395802,703520
2016-07-29,4,3.75,1359,2600.9112759774303,1,0,1,3,11,1952,2000,47.62822132816828,-122.00480987160905,572214
2016-07-30,3,3.25,2436,3284.3714538655586,2,0,1,1,12,1986,1993,47.78859329642024,-122.396766129388,934773
2016-07-31,4,1.75,2325,2936.882641674941,2,0,4,2,11,1986,0,47.716870302234334,-122.22500422365475,905120
2016-08-01,5,3.5,1950,2713.6358650588795,2,0,0,2,10,1952,1991,47.69336894638955,-122.29758220544956,805191
2016-08-02,2,2.5,2923,5365.641846912525,2,0,3,2,12,2012,2014,47.718505851242966,-122.35204264514205,1111993
2016-08-03,3,3.0,1464,1797.4058163900572,2,0,3,1,8,1984,1994,47.64342910564547,-122.03539386873312,641453
2016-08-04,2,2.5,1237,2061.1456439986214,2,0,0,1,7,2001,2013,47.6515679433405,-122.00081517356172,513327
2016-08-05,3,3.25,1654,3301.9629214243414,1,0,2,1,9,1977,1992,47.75536221563342,-122.32776151683811,626394
2016-08-06,2,1.5,1977,3725.768942013452,2,0,2,4,11,1967,2005,47.704278560993046,-122.38462664287945,731258
2016-08-07,3,3.0,2121,3429.9890451691626,1,0,1,1,12,1985,2000,47.76917299755749,-122.28997822092781,836878
2016-08-08,3,2.75,1879,2350.465014839681,1,1,4,3,7,1982,0,47.76724802607228,-122.06605523277344,786418
2016-08-09,3,2.75,2176,4058.4550138426434,1,1,1,4,10,2013,0,47.792947010213275,-122.28244396672028,896254
2016-08-10,3,3.5,1374,2307.1971761883897,1,0,2,4,7,1975,2014,47.710064397653596,-122.37723940780096,583107
2016-08-11,3,2.25,2721,3515.386147999265,2,0,0,4,9,1997,1994,47.65069051529852,-122.3790031264188,947850
2016-08-12,3,2.0,1958,2496.618050947305,2,0,1,1,7,1989,2000,47.549893510062724,-122.22903087905223,727375
2016-08-13,3,1.25,2558,4931.0603232950425,2,1,3,4,12,1966,1993,47.711614167894226,-122.02726971077536,1018709
2016-08-14,3,3.0,2171,3767.4670166708547,1,0,3,1,7,1989,1992,47.58747331502798,-122.28563182334415,800868
2016-08-15,3,3.5,2228,4151.720791102185,2,0,0,1,7,1956,0,47.5848842704112,-122.22913692771958,799311
2016-08-16,2,3.0,2284,4346.8702465957585,2,0,2,4,7,2006,1993,47.57148633293442,-122.35922647784696,877578
2016-08-17,4,2.0,2223,3684.4399508827364,2,0,3,2,6,1957,2008,47.762536617205434,-122.20257088269241,769159
2016-08-18,3,3.5,2321,3745.9943859387604,1,0,3,2,11,2005,2006,47.76038933400464,-122.12138117428572,935557
2016-08-19,4,3.25,2664,4114.126896876094,1,0,4,4,10,1980,0,47.68929113346102,-122.29153985552912,1006126
2016-08-20,3,1.5,2098,3049.5631529486145,2,0,1,2,9,2008,0,47.641894294411216,-122.28131547658853,786372
2016-08-21,3,1.0,2354,3643.231113489126,1,0,2,3,10,2007,2001,47.701634338029635,-122.06320998983749,852662
2016-08-22,2,1.5,1955,3556.3477815619644,1,0,1,3,6,1961,2009,47.68216883508951,-122.39585451106113,659738
2016-08-23,5,2.0,2720,4573.785385888927,2,0,2,1,6,1997,2004,47.624720274497015,-122.14541171657996,979874
2016-08-24,5,3.5,1661,3179.1849476919992,1,0,3,2,12,1980,0,47.61388926024569,-122.24244614602335,691833
2016-08-25,2,1.75,2900,4508.641633359715,1,0,4,3,6,2012,2005,47.6148382924436,-122.28064779457542,1007146
2016-08-26,4,1.75,1979,3335.9442210275315,2,0,1,4,11,1988,0,47.67674002094681,-122.13696246710245,749410
2016-08-27,5,1.5,1284,2189.2791185360907,1,0,3,2,6,1969,2001,47.694300806836246,-122.06613259128412,500734
2016-08-28,2,3.25,2064,3453.8103544002047,1,0,2,3,7,1997,1992,47.63552252605463,-122.17664315346853,786475
2016-08-29,2,3.0,1659,2923.335543639097,1,1,1,3,10,2003,2013,47.79060743506391,-122.38756215122278,748930
2016-08-30,5,3.75,2420,3363.671194773625,1,0,1,4,8,1978,2008,47.525153715401345,-122.21543952366977,899039
2016-08-31,4,2.25,1673,2693.347679867286,1,0,3,1,9,1997,2002,47.60411410778613,-122.21489602364241,712975
2016-09-01,2,2.0,1776,2279.2825998301,1,0,1,4,6,2005,1994,47.62572240493763,-122.18248060207816,681849
2016-09-02,3,1.75,1055,1590.5275605322217,1,1,4,1,10,1966,2003,47.50507640303948,-122.13161643958259,532044
2016-09-03,4,3.75,1773,2819.3069701324016,1,0,4,3,12,1958,2003,47.60948715630047,-122.39227263858626,759310
2016-09-04,4,1.5,788,1356.7621732174657,2,0,3,1,6,1983,2009,47.58211297515185,-122.1991949502401,377433
2016-09-05,5,3.0,1208,2368.193209219307,2,0,2,3,11,1994,2002,47.65181088106824,-122.16467689224777,568943
2016-09-06,5,3.25,2380,3999.6396307080695,2,0,3,3,6,1958,1999,47.60092316415498,-122.26265864543359,855814
2016-09-07,3,3.25,2392,4293.341317995465,2,0,4,2,6,1956,2012,47.717854640483935,-122.13265390936382,868872
2016-09-08,2,2.25,2212,3550.288418882711,1,0,0,1,6,1965,2002,47.65297974862229,-122.30872891314833,744923
2016-09-09,5,2.0,1516,2588.2413692532145,2,0,0,1,12,1968,1995,47.53892867004888,-122.27305106677302,647543
2016-09-10,5,3.25,1976,2483.3296472642687,2,0,1,1,6,1955,2006,47.7250183972433,-122.01489786103026,688810
2016-09-11,4,1.25,1998,2804.2195028176084,1,0,1,4,9,1960,2008,47.5297686688248,-122.26077185165555,690218
2016-09-12,5,3.25,1420,2115.0651138810376,1,0,0,2,10,2010,2004,47.75171475042381,-122.2613996450537,609185
2016-09-13,5,3.5,2751,4341.063375698335,1,0,4,2,11,1991,2012,47.779426658225866,-122.16172774567076,1077133
2016-09-14,5,1.5,2438,3014.633313227849,1,0,1,2,6,1962,2010,47.59673358705545,-122.01160986805597,813337
2016-09-15,5,3.0,1889,2478.4044162225737,1,0,3,4,6,1961,2011,47.77784278997888,-122.0067678216188,724102
2016-09-16,4,1.0,2013,2861.3817612671187,2,0,3,1,6,1969,2007,47.73790244773676,-122.16813681452948,742960
2016-09-17,3,2.25,2104,4160.083825324648,1,0,4,1,6,1999,2001,47.77673068330113,-122.39956519207803,829274
2016-09-18,3,2.5,979,1434.3109759631093,2,0,1,1,7,1985,2000,47.69988104107625,-122.03973737969264,464318
2016-09-19,2,1.75,1876,2974.6472200146136,2,1,3,2,7,1986,2008,47.57069321182642,-122.17190481416918,741141
2016-09-20,5,2.75,1659,2251.060884346395,1,0,1,2,8,1961,2006,47.76835697107329,-122.25360143668404,611557
2016-09-21,4,2.25,1499,2531.247461234061,2,0,1,3,6,1989,2004,47.55527952285122,-122.06832194359363,579811
2016-09-22,2,1.25,1859,2648.232078115357,2,0,3,4,8,2003,2010,47.56391816530526,-122.24006701625993,738986
2016-09-23,2,2.5,2898,3957.4915938516488,1,0,0,4,9,1951,1996,47.58131889704211,-122.3863821975199,965106
2016-09-24,3,3.5,2320,3742.758798395737,2,0,3,2,8,1999,0,47.59127389344597,-122.0715711107772,887013
2016-09-25,4,3.5,1714,2064.349551808769,2,0,4,3,10,1990,1991,47.65434389263931,-122.1816562395921,735556
2016-09-26,4,1.0,2286,2757.2159829089032,2,0,2,1,7,1994,1996,47.714037208130215,-122.26474258471032,866424
